id,utterance,label
deepseek2000-01072,"I don't feel well, what should I take?",chat
deepseek2000-01073,Explain blockchain without technical terms.,chat
deepseek2000-01074,Lead me to the kitchen.,motion_query
deepseek2000-01075,Gesture towards the screen.,motion_query
deepseek2000-01076,Please just answer with words.,chat
deepseek2000-01077,Step back two steps.,motion_query
deepseek2000-01078,How many languages can you understand?,chat
deepseek2000-01079,I'm feeling down today.,chat
deepseek2000-01080,"I'm bored, entertain me with a story.",chat
deepseek2000-01081,Open the drawer next to you.,motion_query
deepseek2000-01082,Pull the lever to stop.,motion_query
deepseek2000-01083,Can you suggest a good book to read?,chat
deepseek2000-01084,What's the population of Japan?,chat
deepseek2000-01085,What time is my meeting?,chat
deepseek2000-01086,Can you recommend a good sci-fi movie?,chat
deepseek2000-01087,Pick up that book from the table.,motion_query
deepseek2000-01088,Can you help me write a thank you note?,chat
deepseek2000-01089,Lower your hand.,motion_query
deepseek2000-01090,Fetch the remote control from the table.,motion_query
deepseek2000-01091,Arrange the cushions neatly.,motion_query
deepseek2000-01092,Look at the clock on the wall.,motion_query
deepseek2000-01093,Can you spin around?,motion_query
deepseek2000-01094,Gesture with your hand to indicate direction.,motion_query
deepseek2000-01095,I'm feeling stressed today.,chat
deepseek2000-01096,Gaze toward the window.,motion_query
deepseek2000-01097,Hold this end of the rope.,motion_query
deepseek2000-01098,What's the best way to learn a language?,chat
deepseek2000-01099,Press the button on the left.,motion_query
deepseek2000-01100,Can you help me plan a birthday party?,chat
deepseek2000-01101,Move closer to the speaker.,motion_query
deepseek2000-01102,What are some exercises for lower back pain?,chat
deepseek2000-01103,Do you know any fun facts about space?,chat
deepseek2000-01104,How do I backup my phone?,chat
deepseek2000-01105,Bring me a glass of water.,motion_query
deepseek2000-01106,Walk forward two steps.,motion_query
deepseek2000-01107,What's the chemical symbol for gold?,chat
deepseek2000-01108,Point at the tallest building.,motion_query
deepseek2000-01109,Guide me to the exit.,motion_query
deepseek2000-01110,Glance to your left.,motion_query
deepseek2000-01111,"I have a headache, what should I take?",chat
deepseek2000-01112,Act out a bird flying.,motion_query
deepseek2000-01113,Can I ask you a personal question?,chat
deepseek2000-01114,Push the button.,motion_query
deepseek2000-01115,How do I say 'hello' in French?,chat
deepseek2000-01116,Can you help me plan a trip to the beach?,chat
deepseek2000-01117,Brush your fingers through your hair.,motion_query
deepseek2000-01118,What are your available sensors?,chat
deepseek2000-01119,Gesture thumbs up if you agree.,motion_query
deepseek2000-01120,What is your battery life?,chat
deepseek2000-01121,"Please answer with text, not actions.",chat
deepseek2000-01122,Walk toward the door.,motion_query
deepseek2000-01123,Hold that pose for five seconds.,motion_query
deepseek2000-01124,Can you explain machine learning?,chat
deepseek2000-01125,Explain the difference between a virus and a bacteria.,chat
deepseek2000-01126,Demonstrate how to perform a squat.,motion_query
deepseek2000-01127,Bring me the remote control from the table.,motion_query
deepseek2000-01128,Take this book and put it on the shelf.,motion_query
deepseek2000-01129,Back up slowly.,motion_query
deepseek2000-01130,What are the best practices for remote work?,chat
deepseek2000-01131,Stop moving when I say 'freeze'.,motion_query
deepseek2000-01132,How do you navigate obstacles?,chat
deepseek2000-01133,Can you solve this riddle?,chat
deepseek2000-01134,What is the news today?,chat
deepseek2000-01135,Close the drawer.,motion_query
deepseek2000-01136,Can you tell me the news headlines?,chat
deepseek2000-01137,Can you recommend a movie?,chat
deepseek2000-01138,What movies are playing tonight?,chat
deepseek2000-01139,Can you suggest a book to read?,chat
deepseek2000-01140,Can you learn new skills?,chat
deepseek2000-01141,Can you write a poem about nature?,chat
deepseek2000-01142,Turn your head and look at the clock.,motion_query
deepseek2000-01143,Is it going to rain this afternoon?,chat
deepseek2000-01144,Can you help me plan a vacation itinerary?,chat
deepseek2000-01145,Catch the ball I throw.,motion_query
deepseek2000-01146,Make a heart shape with your hands.,motion_query
deepseek2000-01147,What should I wear today?,chat
deepseek2000-01148,Turn around so I can see your back.,motion_query
deepseek2000-01149,Demonstrate the dance move.,motion_query
deepseek2000-01150,Place the book on the top shelf.,motion_query
deepseek2000-01151,Show me your grippers.,motion_query
deepseek2000-01152,How long can you operate on a full battery?,chat
deepseek2000-01153,What's the meaning of the word 'serendipity'?,chat
deepseek2000-01154,Tell me a story about a dragon.,chat
deepseek2000-01155,Step closer and read this sign.,motion_query
deepseek2000-01156,Can you play a song for me?,chat
deepseek2000-01157,Can you recommend a movie for a date night?,chat
deepseek2000-01158,Can you calculate the square root of 144?,chat
deepseek2000-01159,I need to prepare a report on climate change.,chat
deepseek2000-01160,Place the book on the shelf.,motion_query
deepseek2000-01161,I want to learn more about robotics.,chat
deepseek2000-01162,How do I clean your sensors?,chat
deepseek2000-01163,Wave your hand goodbye.,motion_query
deepseek2000-01164,I need advice on buying a laptop.,chat
deepseek2000-01165,Can you calculate the tip for a $50 meal at 15%?,chat
deepseek2000-01166,"I'm feeling stressed, can you give me advice?",chat
deepseek2000-01167,Act out a sad scene.,motion_query
deepseek2000-01168,Explain the theory of relativity to me.,chat
deepseek2000-01169,Can you describe the plot of Hamlet?,chat
deepseek2000-01170,Explain the rules of chess.,chat
deepseek2000-01171,Follow that person slowly.,motion_query
deepseek2000-01172,What is the difference between a robot and an AI?,chat
deepseek2000-01173,What are the ethical considerations of AI?,chat
deepseek2000-01174,Place the cup on the table.,motion_query
deepseek2000-01175,Can you help me plan a balanced meal?,chat
deepseek2000-01176,Do you know any good jokes?,chat
deepseek2000-01177,Give me a summary of this article.,chat
deepseek2000-01178,Push the chair under the desk.,motion_query
deepseek2000-01179,How do I make a good cup of coffee?,chat
deepseek2000-01180,What time is the meeting?,chat
deepseek2000-01181,What is the largest mammal on Earth?,chat
deepseek2000-01182,How do I motivate myself to study?,chat
deepseek2000-01183,Can you describe the taste of an apple?,chat
deepseek2000-01184,Point me to the exit.,motion_query
deepseek2000-01185,Gesture toward the painting on the wall.,motion_query
deepseek2000-01186,What's the difference between a virus and a bacterium?,chat
deepseek2000-01187,"I can't find my keys, where should I look?",chat
deepseek2000-01188,Kick the soccer ball gently.,motion_query
deepseek2000-01189,How do I calculate the area of a circle?,chat
deepseek2000-01190,Can you describe your emotions?,chat
deepseek2000-01191,What's the difference between AI and machine learning?,chat
deepseek2000-01192,Do not move until I say so.,motion_query
deepseek2000-01193,Clap your hands three times.,motion_query
deepseek2000-01194,Place the plate on the table.,motion_query
deepseek2000-01195,Tap your foot to the beat.,motion_query
deepseek2000-01196,Copy my gesture as I raise my hand.,motion_query
deepseek2000-01197,Lift the box carefully.,motion_query
deepseek2000-01198,How does a refrigerator work?,chat
deepseek2000-01199,Perform a simple yoga pose.,motion_query
deepseek2000-01200,Please tell me without demonstrating.,chat
deepseek2000-01201,Kneel down to my level.,motion_query
deepseek2000-01202,How do you calculate the area of a circle?,chat
deepseek2000-01203,Shake your head if you disagree.,motion_query
deepseek2000-01204,How far away is the sun?,chat
deepseek2000-01205,Do a small bow.,motion_query
deepseek2000-01206,Place the package on the table.,motion_query
deepseek2000-01207,I'm feeling sad today; can you cheer me up?,chat
deepseek2000-01208,Shake my hand to greet me.,motion_query
deepseek2000-01209,Can you tell me a fun fact?,chat
deepseek2000-01210,I need advice on buying a car.,chat
deepseek2000-01211,What is 15 percent of 200?,chat
deepseek2000-01212,Bow respectfully.,motion_query
deepseek2000-01213,Play some relaxing music.,chat
deepseek2000-01214,Can you give me a pep talk?,chat
deepseek2000-01215,Shrug your shoulders.,motion_query
deepseek2000-01216,Run away from the obstacle.,motion_query
deepseek2000-01217,What is the best way to cook a steak?,chat
deepseek2000-01218,Roll forward.,motion_query
deepseek2000-01219,Can you help me plan my weekend itinerary?,chat
deepseek2000-01220,What is your favorite color?,chat
deepseek2000-01221,What are your favorite colors?,chat
deepseek2000-01222,Make a peace sign.,motion_query
deepseek2000-01223,How do I fix a leaky faucet?,chat
deepseek2000-01224,Sit on the floor.,motion_query
deepseek2000-01225,Cover your face with your hands.,motion_query
deepseek2000-01226,Take this box to the storage room.,motion_query
deepseek2000-01227,Make a hand gesture for 'come here'.,motion_query
deepseek2000-01228,What languages can you speak?,chat
deepseek2000-01229,Can you think of a creative birthday gift?,chat
deepseek2000-01230,Can you know when to stop?,chat
deepseek2000-01231,How do I meditate?,chat
deepseek2000-01232,Move your arm to the left.,motion_query
deepseek2000-01233,Hold your position while I take a photo.,motion_query
deepseek2000-01234,Move to the right side of the table.,motion_query
deepseek2000-01235,Lead me to the living room.,motion_query
deepseek2000-01236,How do I make a cup of tea?,chat
deepseek2000-01237,Tell me something to cheer me up.,chat
deepseek2000-01238,Hold this box while I tape it.,motion_query
deepseek2000-01239,Direct your gaze at the painting.,motion_query
deepseek2000-01240,What is your opinion on artificial intelligence?,chat
deepseek2000-01241,Show me where the exit is.,motion_query
deepseek2000-01242,Can you translate 'hello' to Spanish?,chat
deepseek2000-01243,"I'm feeling sad, can you cheer me up?",chat
deepseek2000-01244,Tell me about your capabilities.,chat
deepseek2000-01245,Can you help me debug this Python code?,chat
deepseek2000-01246,Make a gesture that means 'come here'.,motion_query
deepseek2000-01247,Pick up the paper from the floor.,motion_query
deepseek2000-01248,How fast can you process information?,chat
deepseek2000-01249,How do I create a password?,chat
deepseek2000-01250,Show me the gesture for 'OK'.,motion_query
deepseek2000-01251,What are your thoughts on remote work?,chat
deepseek2000-01252,Shake your head side to side.,motion_query
deepseek2000-01253,Bring the remote control from the sofa.,motion_query
deepseek2000-01254,Cross your arms.,motion_query
deepseek2000-01255,Point to the exit sign.,motion_query
deepseek2000-01256,Gesture goodbye with your hand.,motion_query
deepseek2000-01257,What's a good route to avoid traffic?,chat
deepseek2000-01258,What time is sunset?,chat
deepseek2000-01259,Move your gaze to the window.,motion_query
deepseek2000-01260,Point at the clock.,motion_query
deepseek2000-01261,Can you help me plan a vacation itinerary in words?,chat
deepseek2000-01262,Can you give me a summary of '1984'?,chat
deepseek2000-01263,Can you describe the layout of this building?,chat
deepseek2000-01264,Lead the way to the exit.,motion_query
deepseek2000-01265,Hold the tray level.,motion_query
deepseek2000-01266,Move the chair to the other side of the table.,motion_query
deepseek2000-01267,Move the chair closer.,motion_query
deepseek2000-01268,How do I improve my public speaking?,chat
deepseek2000-01269,"I'm feeling a bit down, can you cheer me up with some words?",chat
deepseek2000-01270,What is the history of the internet?,chat
deepseek2000-01271,Pick up the fallen pen.,motion_query
deepseek2000-01272,Act like you are writing something.,motion_query
deepseek2000-01273,Do you have any suggestions for a workout routine?,chat
deepseek2000-01274,What is the meaning of this word in Spanish?,chat
deepseek2000-01275,Take a step backward.,motion_query
deepseek2000-01276,What are the signs of a good investment?,chat
deepseek2000-01277,What are your limitations?,chat
deepseek2000-01278,Imitate my wave.,motion_query
deepseek2000-01279,Stop moving.,motion_query
deepseek2000-01280,Lower your voice and step closer.,motion_query
deepseek2000-01281,Extend your hand for a handshake.,motion_query
deepseek2000-01282,Explain how vaccines work.,chat
deepseek2000-01283,Turn your gaze towards the window.,motion_query
deepseek2000-01284,Carry this box to the table.,motion_query
deepseek2000-01285,Can you point to the door?,motion_query
deepseek2000-01286,Scan the room with your eyes.,motion_query
deepseek2000-01287,How do I stay motivated to exercise?,chat
deepseek2000-01288,Kneel down to look under the sofa.,motion_query
deepseek2000-01289,Drop the keys into the bowl.,motion_query
deepseek2000-01290,What does this word mean in French?,chat
deepseek2000-01291,Tell me about the history of robots.,chat
deepseek2000-01292,Show me how to tie a tie.,motion_query
deepseek2000-01293,Can you solve this equation: 3x + 5 = 20?,chat
deepseek2000-01294,Lower your voice (but no motion needed).,chat
deepseek2000-01295,Come here.,motion_query
deepseek2000-01296,Lead the way to the conference room.,motion_query
deepseek2000-01297,Pick up the pen from the floor.,motion_query
deepseek2000-01298,Show me how you clean.,motion_query
deepseek2000-01299,How do I bake bread from scratch?,chat
deepseek2000-01300,Can you remind me of my schedule tomorrow?,chat
deepseek2000-01301,Do you think robots will ever have emotions?,chat
deepseek2000-01302,Lift the box off the floor.,motion_query
deepseek2000-01303,How do I pair my phone with Bluetooth?,chat
deepseek2000-01304,What's the weather like today?,chat
deepseek2000-01305,Guide me to the exit with hand gestures.,motion_query
deepseek2000-01306,Can you give me a list of groceries?,chat
deepseek2000-01307,Think of a number and show it with your fingers.,motion_query
deepseek2000-01308,Nod your head if you understand me.,motion_query
deepseek2000-01309,Can you give me some tips for public speaking?,chat
deepseek2000-01310,Back up a little.,motion_query
deepseek2000-01311,Guide me to the parking lot.,motion_query
deepseek2000-01312,How can I improve my time management?,chat
deepseek2000-01313,I'm feeling a bit stressed. Can you cheer me up?,chat
deepseek2000-01314,"I'm feeling anxious, any advice?",chat
deepseek2000-01315,Touch your nose with your finger.,motion_query
deepseek2000-01316,Hold your arm up for five seconds.,motion_query
deepseek2000-01317,Stand up and walk towards the door.,motion_query
deepseek2000-01318,Lower your volume of speech.,motion_query
deepseek2000-01319,Gesture 'come here'.,motion_query
deepseek2000-01320,How do you handle multiple commands at once?,chat
deepseek2000-01321,"I'm feeling stressed, what should I do?",chat
deepseek2000-01322,Raise your arm if you hear me.,motion_query
deepseek2000-01323,Shake your head in disagreement.,motion_query
deepseek2000-01324,Stay here and watch the door.,motion_query
deepseek2000-01325,How do I improve my public speaking skills?,chat
deepseek2000-01326,Imitate a cat stretching.,motion_query
deepseek2000-01327,Take this to the office.,motion_query
deepseek2000-01328,Demonstrate how to tie a shoelace.,motion_query
deepseek2000-01329,Go to the kitchen.,motion_query
deepseek2000-01330,Push that box to the corner.,motion_query
deepseek2000-01331,Turn around and face the window.,motion_query
deepseek2000-01332,Hold still.,motion_query
deepseek2000-01333,Can you calm me down?,chat
deepseek2000-01334,Explain how to make a cake.,chat
deepseek2000-01335,What's the story behind the Mona Lisa?,chat
deepseek2000-01336,Back up a step.,motion_query
deepseek2000-01337,Turn left and point to the red object.,motion_query
deepseek2000-01338,Is it better to exercise in the morning?,chat
deepseek2000-01339,How does a microwave work?,chat
deepseek2000-01340,Lift your arm above your head.,motion_query
deepseek2000-01341,Can you bring me a glass of water?,motion_query
deepseek2000-01342,Lift the box.,motion_query
deepseek2000-01343,What is the best way to clean a stained shirt?,chat
deepseek2000-01344,Stand up and take a bow.,motion_query
deepseek2000-01345,Do you have any suggestions for weekend activities?,chat
deepseek2000-01346,How do I reset my password?,chat
deepseek2000-01347,Can you help me remember a quote?,chat
deepseek2000-01348,Tell me about your daily maintenance needs.,chat
deepseek2000-01349,Pick up the cup and hand it to me.,motion_query
deepseek2000-01350,How do I change a light bulb safely?,chat
deepseek2000-01351,How do I manage stress effectively?,chat
deepseek2000-01352,How can I improve my communication skills?,chat
deepseek2000-01353,Wag your finger if I'm right.,motion_query
deepseek2000-01354,Walk to the table and bring me the book.,motion_query
deepseek2000-01355,Come closer and look at this painting.,motion_query
deepseek2000-01356,Move to the right side of the room.,motion_query
deepseek2000-01357,Wave goodbye to the children.,motion_query
deepseek2000-01358,Put the groceries away.,motion_query
deepseek2000-01359,Can you define 'artificial intelligence'?,chat
deepseek2000-01360,"I had a rough day, can you say something nice?",chat
deepseek2000-01361,Can you tell me about your capabilities?,chat
deepseek2000-01362,Fold your arms to signify disapproval.,motion_query
deepseek2000-01363,Roll your eyes to show sarcasm.,motion_query
deepseek2000-01364,How do you process speech?,chat
deepseek2000-01365,How do I write a resume?,chat
deepseek2000-01366,Make a gesture for 'come here'.,motion_query
deepseek2000-01367,Can you speak French?,chat
deepseek2000-01368,Turn towards the voice.,motion_query
deepseek2000-01369,How do I download a file from the internet?,chat
deepseek2000-01370,How long does it take to boil an egg?,chat
deepseek2000-01371,Hand me that book.,motion_query
deepseek2000-01372,Point to yourself and then to the door.,motion_query
deepseek2000-01373,Hold the umbrella over my head.,motion_query
deepseek2000-01374,Use your arm to block the light.,motion_query
deepseek2000-01375,Mimic my dance move.,motion_query
deepseek2000-01376,Nod to indicate yes.,motion_query
deepseek2000-01377,Reach into the drawer and get a spoon.,motion_query
deepseek2000-01378,I feel lonely today. Can you tell me a joke?,chat
deepseek2000-01379,Is the store open on Sundays?,chat
deepseek2000-01380,Move to the left side of the room.,motion_query
deepseek2000-01381,Gesture towards the board.,motion_query
deepseek2000-01382,Crouch down to pick the item.,motion_query
deepseek2000-01383,Can you explain the concept of machine learning?,chat
deepseek2000-01384,"Good morning, can you tell me a joke?",chat
deepseek2000-01385,Act like you are sleeping.,motion_query
deepseek2000-01386,What is the weather forecast?,chat
deepseek2000-01387,Do you know any fun facts?,chat
deepseek2000-01388,Make a gesture to say hello.,motion_query
deepseek2000-01389,Get down from the ledge.,motion_query
deepseek2000-01390,Imitate my walking style.,motion_query
deepseek2000-01391,Turn left at the hallway.,motion_query
deepseek2000-01392,Shrug your shoulders to say 'I don't know'.,motion_query
deepseek2000-01393,Walk to the end of the hallway.,motion_query
deepseek2000-01394,How many calories in an apple?,chat
deepseek2000-01395,Demonstrate how to tie a tie.,motion_query
deepseek2000-01396,How do I change a flat tire?,chat
deepseek2000-01397,Do you understand sarcasm?,chat
deepseek2000-01398,What types of objects can you pick up?,chat
deepseek2000-01399,Show me where the cat is by pointing.,motion_query
deepseek2000-01400,Follow me to the conference room.,motion_query
deepseek2000-01401,Answer me by nodding your head.,motion_query
deepseek2000-01402,Hold this door open for me.,motion_query
deepseek2000-01403,What is your maximum walking speed?,chat
deepseek2000-01404,Raise your hand.,motion_query
deepseek2000-01405,I need a plan to organize my day.,chat
deepseek2000-01406,Do you know any good recipes for pasta?,chat
deepseek2000-01407,Shake your head no.,motion_query
deepseek2000-01408,Stop and turn to face me.,motion_query
deepseek2000-01409,Who invented the telephone?,chat
deepseek2000-01410,"I'm bored, what can I do?",chat
deepseek2000-01411,What are some good exercises for back pain?,chat
deepseek2000-01412,Back away from the edge of the counter.,motion_query
deepseek2000-01413,What's the difference between a cat and a dog?,chat
deepseek2000-01414,Stay in that position.,motion_query
deepseek2000-01415,Bend over and pick up the paper.,motion_query
deepseek2000-01416,Walk to the center of the room.,motion_query
deepseek2000-01417,Raise your arm to indicate the direction.,motion_query
deepseek2000-01418,Escort me to the garden.,motion_query
deepseek2000-01419,Can you tell me a fun fact about dolphins?,chat
deepseek2000-01420,What is your favorite movie and why?,chat
deepseek2000-01421,Gesture that you are confused.,motion_query
deepseek2000-01422,How do I fold a paper airplane?,chat
deepseek2000-01423,Walk to the center of the room and stop.,motion_query
deepseek2000-01424,Raise your hand to greet.,motion_query
deepseek2000-01425,I need advice on how to deal with stress.,chat
deepseek2000-01426,Can you compose a short story about a robot?,chat
deepseek2000-01427,Go to the door and wait.,motion_query
deepseek2000-01428,Tell me the latest news headlines.,chat
deepseek2000-01429,What's the formula for calculating BMI?,chat
deepseek2000-01430,What is the fastest animal on earth?,chat
deepseek2000-01431,Please just talk to me in words.,chat
deepseek2000-01432,Get down from the table.,motion_query
deepseek2000-01433,Nod twice if you can hear me.,motion_query
deepseek2000-01434,Grab the handle and pull the drawer open.,motion_query
deepseek2000-01435,Should I take the train or drive to work?,chat
deepseek2000-01436,What's the stock market doing today?,chat
deepseek2000-01437,Go to the front door and stand there.,motion_query
deepseek2000-01438,What time is my appointment tomorrow?,chat
deepseek2000-01439,Put the box on the table.,motion_query
deepseek2000-01440,"Answer me with text, no gestures.",chat
deepseek2000-01441,Lean to your left.,motion_query
deepseek2000-01442,Can you explain the difference between empathy and sympathy?,chat
deepseek2000-01443,How do I set a timer?,chat
deepseek2000-01444,Show me how to do a cartwheel.,motion_query
deepseek2000-01445,Pick up the book.,motion_query
deepseek2000-01446,What should I do if I lose my keys?,chat
deepseek2000-01447,I feel anxious. Can you comfort me?,chat
deepseek2000-01448,Can you suggest a good movie to watch?,chat
deepseek2000-01449,Tell me a story about a brave robot.,chat
deepseek2000-01450,Can you explain quantum computing in simple terms?,chat
deepseek2000-01451,Pick up the ball and hand it to me.,motion_query
deepseek2000-01452,Look at the red dot on the wall.,motion_query
deepseek2000-01453,Fetch me a glass of water.,motion_query
deepseek2000-01454,Can you recommend a good restaurant nearby?,chat
deepseek2000-01455,Can you help me write an email to my boss?,chat
deepseek2000-01456,Lower your arm now.,motion_query
deepseek2000-01457,I need advice on choosing a laptop.,chat
deepseek2000-01458,Tell me a word that rhymes with orange.,chat
deepseek2000-01459,Can you help me plan my vacation itinerary?,chat
deepseek2000-01460,Explain the theory of relativity briefly.,chat
deepseek2000-01461,What is the square root of 256?,chat
deepseek2000-01462,Can you explain relativity in simple terms?,chat
deepseek2000-01463,What is a good way to say thank you in Japanese?,chat
deepseek2000-01464,Can you recommend a movie to watch tonight?,chat
deepseek2000-01465,Turn off the light with your left hand.,motion_query
deepseek2000-01466,Can you schedule a meeting for tomorrow?,chat
deepseek2000-01467,How do I boil an egg perfectly?,chat
deepseek2000-01468,Hold this position for a photo.,motion_query
deepseek2000-01469,Move to the left so I can pass.,motion_query
deepseek2000-01470,Could you recommend a good book on robotics?,chat
deepseek2000-01471,What is the meaning of the word 'serendipity'?,chat
deepseek2000-01472,Pick up that toy from the floor.,motion_query
deepseek2000-01473,Should I take an umbrella today?,chat
deepseek2000-01474,Press the button on the microwave.,motion_query
deepseek2000-01475,Can you learn from your mistakes?,chat
deepseek2000-01476,Crouch down.,motion_query
deepseek2000-01477,Sit down on the floor.,motion_query
deepseek2000-01478,Can you define 'serendipity'?,chat
deepseek2000-01479,Carry this box to the corner.,motion_query
deepseek2000-01480,Catch the ball.,motion_query
deepseek2000-01481,Kick the ball toward the goal.,motion_query
deepseek2000-01482,Perform a simple bow.,motion_query
deepseek2000-01483,What's the best way to study for an exam?,chat
deepseek2000-01484,Who wrote 'Romeo and Juliet'?,chat
deepseek2000-01485,Tell me about your sensors.,chat
deepseek2000-01486,"I'm feeling lonely, can you keep me company?",chat
deepseek2000-01487,What is your opinion on climate change?,chat
deepseek2000-01488,What time does the museum close?,chat
deepseek2000-01489,Describe how to tie a tie without showing me.,chat
deepseek2000-01490,Bring the newspaper to me.,motion_query
deepseek2000-01491,Open the drawer.,motion_query
deepseek2000-01492,Show me your palm.,motion_query
deepseek2000-01493,Tilt your head to the left.,motion_query
deepseek2000-01494,Place the remote next to the TV.,motion_query
deepseek2000-01495,Kick the ball gently to me.,motion_query
deepseek2000-01496,Bow like you're greeting someone.,motion_query
deepseek2000-01497,How does photosynthesis work?,chat
deepseek2000-01498,Catch this object.,motion_query
deepseek2000-01499,Hold this bag while I tie my shoe.,motion_query
deepseek2000-01500,Hold this object still.,motion_query
deepseek2000-01501,Tell me about your maintenance schedule.,chat
deepseek2000-01502,Turn off the light by pressing the switch.,motion_query
deepseek2000-01503,Explain the process of photosynthesis briefly.,chat
deepseek2000-01504,I need advice on how to apologize to a friend.,chat
deepseek2000-01505,Follow me to the kitchen.,motion_query
deepseek2000-01506,Bring me the blue book from the shelf.,motion_query
deepseek2000-01507,What's the recipe for chocolate cake?,chat
deepseek2000-01508,Recommend a good movie for tonight.,chat
deepseek2000-01509,Follow me to the lab.,motion_query
deepseek2000-01510,Do you have any tips for public speaking?,chat
deepseek2000-01511,Point to yourself and then to me.,motion_query
deepseek2000-01512,Can you explain quantum physics in simple terms?,chat
deepseek2000-01513,Walk to the front door.,motion_query
deepseek2000-01514,Pick up the toy from the floor.,motion_query
deepseek2000-01515,Pick up that book and hand it to me.,motion_query
deepseek2000-01516,I need help with my math homework.,chat
deepseek2000-01517,I need to relax. Any tips?,chat
deepseek2000-01518,Put the cup on the counter.,motion_query
deepseek2000-01519,Crouch down to my level.,motion_query
deepseek2000-01520,Tell me about your safety features.,chat
deepseek2000-01521,I need a motivational quote.,chat
deepseek2000-01522,Show me how you wave goodbye.,motion_query
deepseek2000-01523,What's your opinion on artificial intelligence?,chat
deepseek2000-01524,Can you help me plan a weekly menu?,chat
deepseek2000-01525,Can you explain how a car engine works?,chat
deepseek2000-01526,What is the difference between a virus and a bacteria?,chat
deepseek2000-01527,What should I include in a cover letter?,chat
deepseek2000-01528,What's the square root of 144?,chat
deepseek2000-01529,Tell me the news headlines.,chat
deepseek2000-01530,How do I get to the nearest subway station?,chat
deepseek2000-01531,What are the symptoms of a cold?,chat
deepseek2000-01532,Do you prefer cats or dogs?,chat
deepseek2000-01533,Can you give me directions to the library?,chat
deepseek2000-01534,Reach for the object on the top shelf.,motion_query
deepseek2000-01535,Pick up the cup from the table.,motion_query
deepseek2000-01536,Raise your arm to greet me.,motion_query
deepseek2000-01537,"I'm struggling with coding in Python, any tips?",chat
deepseek2000-01538,Can you give me a riddle?,chat
deepseek2000-01539,Point at the red car outside.,motion_query
deepseek2000-01540,Gently shake my hand.,motion_query
deepseek2000-01541,How long does it take to charge your battery?,chat
deepseek2000-01542,What ingredients are in this recipe?,chat
deepseek2000-01543,Give me a thumbs up if you understand.,motion_query
deepseek2000-01544,Show me 'okay' with a hand sign.,motion_query
deepseek2000-01545,Stop moving immediately!,motion_query
deepseek2000-01546,Guide me to the nearest restroom.,motion_query
deepseek2000-01547,Can you help me plan my weekend?,chat
deepseek2000-01548,What's the difference between a robot and a human?,chat
deepseek2000-01549,"I'm feeling stressed, any advice?",chat
deepseek2000-01550,Recommend a good book for self-improvement.,chat
deepseek2000-01551,Reach for the top shelf.,motion_query
deepseek2000-01552,How do I fix a slow computer?,chat
deepseek2000-01553,Can you define empathy?,chat
deepseek2000-01554,Can you help me write a poem?,chat
deepseek2000-01555,Use body language to show confusion.,motion_query
deepseek2000-01556,I'm trying to decide between two restaurants. Which one is better?,chat
deepseek2000-01557,Can you define the term 'robot ethics'?,chat
deepseek2000-01558,Can you remember my appointment for tomorrow?,chat
deepseek2000-01559,What are your power consumption specs?,chat
deepseek2000-01560,What's the population of Canada?,chat
deepseek2000-01561,Hold this box steady.,motion_query
deepseek2000-01562,Tell me about your daily routines.,chat
deepseek2000-01563,Can you update me on today's news?,chat
deepseek2000-01564,Point to the tallest building in the skyline.,motion_query
deepseek2000-01565,Raise both arms for a stretch.,motion_query
deepseek2000-01566,Lead the way.,motion_query
deepseek2000-01567,Hand me the pen from your tray.,motion_query
deepseek2000-01568,Look up at the ceiling.,motion_query
deepseek2000-01569,Stand still for five seconds.,motion_query
deepseek2000-01570,Turn on the lights.,motion_query
deepseek2000-01571,Move closer to the window.,motion_query
deepseek2000-01572,"I'm feeling sad today, can you cheer me up?",chat
deepseek2000-01573,Put the cup on the coaster.,motion_query
deepseek2000-01574,Hand me that remote.,motion_query
deepseek2000-01575,Imitate my hand gesture.,motion_query
deepseek2000-01576,Close the door behind you.,motion_query
deepseek2000-01577,Answer by shaking your head.,motion_query
deepseek2000-01578,Raise both arms above your head.,motion_query
deepseek2000-01579,Hold your hand out palm up.,motion_query
deepseek2000-01580,What's a good way to start a conversation?,chat
deepseek2000-01581,Nod three times.,motion_query
deepseek2000-01582,Sweep the floor with the brush.,motion_query
deepseek2000-01583,Can you sing me a song?,chat
deepseek2000-01584,Can you list your available functions?,chat
deepseek2000-01585,I need a recommendation for a good book.,chat
deepseek2000-01586,Can you summarize today's news?,chat
deepseek2000-01587,Please pick up the trash.,motion_query
deepseek2000-01588,Can you describe the taste of chocolate?,chat
deepseek2000-01589,Push that button on the panel.,motion_query
deepseek2000-01590,Take a bow.,motion_query
deepseek2000-01591,Could you check the spelling in this sentence?,chat
deepseek2000-01592,Which song is currently popular?,chat
deepseek2000-01593,Can you recommend a good restaurant?,chat
deepseek2000-01594,Turn the handle clockwise.,motion_query
deepseek2000-01595,What is the best way to learn a language?,chat
deepseek2000-01596,Do you have any advice for public speaking?,chat
deepseek2000-01597,Dance the Macarena.,motion_query
deepseek2000-01598,Imitate my dance steps.,motion_query
deepseek2000-01599,Can you remind me to call mom at 5 PM?,chat
deepseek2000-01600,How can I improve my sleep quality?,chat
deepseek2000-01601,How do I clean a stained carpet?,chat
deepseek2000-01602,Mime brushing your teeth.,motion_query
