id,utterance,label
deepseek3000-01503,How can I make my home more energy-efficient?,chat
deepseek3000-01504,What should I do if my computer crashes?,chat
deepseek3000-01505,What is a good recipe for chocolate cake?,chat
deepseek3000-01506,What is the best way to clean this surface?,chat
deepseek3000-01507,Fetch me that remote control.,motion_query
deepseek3000-01508,Bring me a glass of water.,motion_query
deepseek3000-01509,Can you help me with my homework?,chat
deepseek3000-01510,Act out a happy celebration.,motion_query
deepseek3000-01511,Go to the kitchen.,motion_query
deepseek3000-01512,Explain the theory of relativity in simple terms.,chat
deepseek3000-01513,Place the cube on the red target.,motion_query
deepseek3000-01514,Recommend a movie like Inception.,chat
deepseek3000-01515,Give me a motivational quote.,chat
deepseek3000-01516,Point towards the nearest exit.,motion_query
deepseek3000-01517,Stand up from your chair.,motion_query
deepseek3000-01518,Tap my shoulder to get my attention.,motion_query
deepseek3000-01519,Show me how you clean.,motion_query
deepseek3000-01520,What is your favorite song?,chat
deepseek3000-01521,Point to the nearest exit door.,motion_query
deepseek3000-01522,Act like you're sleeping.,motion_query
deepseek3000-01523,Stop where you are and don't move.,motion_query
deepseek3000-01524,Demonstrate the yoga pose.,motion_query
deepseek3000-01525,Look toward the window.,motion_query
deepseek3000-01526,How do I make new friends?,chat
deepseek3000-01527,Pull the lever to stop.,motion_query
deepseek3000-01528,Bring me the book from the shelf.,motion_query
deepseek3000-01529,What is the weather forecast?,chat
deepseek3000-01530,Can you explain the difference between a virus and a bacteria?,chat
deepseek3000-01531,Walk to the table and bring me the book.,motion_query
deepseek3000-01532,Back away from the edge of the counter.,motion_query
deepseek3000-01533,Lower your volume of speech.,motion_query
deepseek3000-01534,Place the tray on the counter.,motion_query
deepseek3000-01535,Hold this for a moment.,motion_query
deepseek3000-01536,Nod your head yes.,motion_query
deepseek3000-01537,Hold your position for five seconds.,motion_query
deepseek3000-01538,What is the meaning of life according to philosophy?,chat
deepseek3000-01539,Unlock the drawer.,motion_query
deepseek3000-01540,Stop moving and freeze.,motion_query
deepseek3000-01541,What are some tips for good sleep hygiene?,chat
deepseek3000-01542,Adjust your grip on that object.,motion_query
deepseek3000-01543,Please hand me that book on the shelf.,motion_query
deepseek3000-01544,How do I fix a frozen computer screen?,chat
deepseek3000-01545,Mime brushing your teeth.,motion_query
deepseek3000-01546,Press the button on the top.,motion_query
deepseek3000-01547,Imitate my hand wave.,motion_query
deepseek3000-01548,What is the fastest animal on earth?,chat
deepseek3000-01549,Follow me to the meeting room.,motion_query
deepseek3000-01550,How long have you been operational?,chat
deepseek3000-01551,Turn towards the door and nod.,motion_query
deepseek3000-01552,Can you help me plan a trip?,chat
deepseek3000-01553,Act like a dog for a moment.,motion_query
deepseek3000-01554,Can you explain the difference between a virus and a bacterium?,chat
deepseek3000-01555,How can I learn Spanish quickly?,chat
deepseek3000-01556,What are your thoughts on artificial intelligence?,chat
deepseek3000-01557,Can you explain the concept of relativity?,chat
deepseek3000-01558,Turn on the lights.,motion_query
deepseek3000-01559,Mimic my facial expression.,motion_query
deepseek3000-01560,Face the door.,motion_query
deepseek3000-01561,I need advice on how to deal with stress.,chat
deepseek3000-01562,Gesture goodbye with your hand.,motion_query
deepseek3000-01563,Do you have any suggestions for dinner recipes?,chat
deepseek3000-01564,"I feel sad today, can you talk to me?",chat
deepseek3000-01565,Back away slowly.,motion_query
deepseek3000-01566,Fetch the book from the shelf.,motion_query
deepseek3000-01567,What steps should I follow to bake a cake?,chat
deepseek3000-01568,What's the formula for calculating BMI?,chat
deepseek3000-01569,Can you give me advice on handling stress?,chat
deepseek3000-01570,What's the difference between empathy and sympathy?,chat
deepseek3000-01571,Please just talk to me in words.,chat
deepseek3000-01572,Can you help me plan my weekly schedule?,chat
deepseek3000-01573,Can you define machine learning?,chat
deepseek3000-01574,What's the square root of 144?,chat
deepseek3000-01575,Gesture toward the painting on the wall.,motion_query
deepseek3000-01576,Why does the moon appear larger near the horizon?,chat
deepseek3000-01577,"I'm feeling lonely, can you talk to me?",chat
deepseek3000-01578,What is your favorite color?,chat
deepseek3000-01579,Can you solve this math problem for me?,chat
deepseek3000-01580,Imitate my hand gesture.,motion_query
deepseek3000-01581,I feel sad today. Can you cheer me up?,chat
deepseek3000-01582,Recommend a movie for tonight.,chat
deepseek3000-01583,Can you recommend a good movie in the sci-fi genre?,chat
deepseek3000-01584,Can you write a poem about robots?,chat
deepseek3000-01585,I need advice on how to negotiate a salary.,chat
deepseek3000-01586,Can you describe the difference between a cat and a dog?,chat
deepseek3000-01587,Take a step to your left.,motion_query
deepseek3000-01588,"Please answer with text, not actions.",chat
deepseek3000-01589,Plan a dinner menu for two.,chat
deepseek3000-01590,What should I wear today based on the weather?,chat
deepseek3000-01591,Wave goodbye to them.,motion_query
deepseek3000-01592,Crouch down to look under the bed.,motion_query
deepseek3000-01593,What is your emergency protocol?,chat
deepseek3000-01594,Move the chair to the corner.,motion_query
deepseek3000-01595,Raise your arm to wave goodbye.,motion_query
deepseek3000-01596,Can you quote a famous poem?,chat
deepseek3000-01597,Hand me that book from the shelf.,motion_query
deepseek3000-01598,How many steps are in your walking algorithm?,chat
deepseek3000-01599,Pick up the paper from the floor.,motion_query
deepseek3000-01600,Can you help me plan a surprise party?,chat
deepseek3000-01601,"I'm bored, give me something interesting to think about.",chat
deepseek3000-01602,Lift your arm up.,motion_query
deepseek3000-01603,Throw the ball to me.,motion_query
deepseek3000-01604,Point at the picture on the wall.,motion_query
deepseek3000-01605,How do you write a haiku?,chat
deepseek3000-01606,Convert 1 cup to milliliters.,chat
deepseek3000-01607,How do I clean the filter?,chat
deepseek3000-01608,Indicate the exit with your finger.,motion_query
deepseek3000-01609,What are the best exercises for lower back pain?,chat
deepseek3000-01610,Can you compose a short poem about robots?,chat
deepseek3000-01611,Move out of my way.,motion_query
deepseek3000-01612,Can you recommend a healthy breakfast recipe?,chat
deepseek3000-01613,Lift the box onto the table.,motion_query
deepseek3000-01614,What are some tips for better time management?,chat
deepseek3000-01615,Lower the platform a few feet.,motion_query
deepseek3000-01616,What time is my appointment?,chat
deepseek3000-01617,Raise both hands up.,motion_query
deepseek3000-01618,Write the number 5 on the whiteboard.,motion_query
deepseek3000-01619,Can you calculate the tip for a $50 meal at 15%?,chat
deepseek3000-01620,What's a good workout routine for beginners?,chat
deepseek3000-01621,"I'm struggling with coding in Python, any tips?",chat
deepseek3000-01622,What should I cook for dinner?,chat
deepseek3000-01623,Can you describe the taste of chocolate?,chat
deepseek3000-01624,Pick up the book and hand it to me.,motion_query
deepseek3000-01625,Lead me to the exit.,motion_query
deepseek3000-01626,Follow that person and stay three feet behind.,motion_query
deepseek3000-01627,Explain the theory of relativity simply.,chat
deepseek3000-01628,How do I improve my public speaking?,chat
deepseek3000-01629,Can you show me what you mean?,chat
deepseek3000-01630,Bring me that red book on the table.,motion_query
deepseek3000-01631,Get the book from the shelf.,motion_query
deepseek3000-01632,How long does it take to boil an egg?,chat
deepseek3000-01633,How do I set a reminder for tomorrow?,chat
deepseek3000-01634,Lean forward to hear me better.,motion_query
deepseek3000-01635,Move your head to look at the clock.,motion_query
deepseek3000-01636,"Just tell me the answer, no demonstrations.",chat
deepseek3000-01637,Tell me about your programming language.,chat
deepseek3000-01638,What are your limitations?,chat
deepseek3000-01639,Pick up the pencil.,motion_query
deepseek3000-01640,What are the symptoms of allergies?,chat
deepseek3000-01641,Describe how to change a tire without showing me.,chat
deepseek3000-01642,"I'm feeling anxious, can you help me calm down?",chat
deepseek3000-01643,Can you suggest a good movie for tonight?,chat
deepseek3000-01644,How old are you?,chat
deepseek3000-01645,Wave your hand to greet me.,motion_query
deepseek3000-01646,How do I say 'hello' in French?,chat
deepseek3000-01647,Move the chair to the other side of the table.,motion_query
deepseek3000-01648,Walk to the front door.,motion_query
deepseek3000-01649,Can you remind me to buy milk at 5 PM?,chat
deepseek3000-01650,How do I write a resume?,chat
deepseek3000-01651,How do I meditate correctly?,chat
deepseek3000-01652,Pull the drawer out.,motion_query
deepseek3000-01653,Tell me about your features.,chat
deepseek3000-01654,Hold this box while I get the tape.,motion_query
deepseek3000-01655,Can you help me understand the concept of gravity?,chat
deepseek3000-01656,Help me plan a weekend itinerary for Paris.,chat
deepseek3000-01657,Can you understand French?,chat
deepseek3000-01658,What is the difference between a virus and bacteria?,chat
deepseek3000-01659,I am stressed about my exam. Any advice?,chat
deepseek3000-01660,Bend down and pick up the keys.,motion_query
deepseek3000-01661,Can you define empathy?,chat
deepseek3000-01662,Gesture towards the board.,motion_query
deepseek3000-01663,What is the best way to learn a language?,chat
deepseek3000-01664,Can you hand me that book?,motion_query
deepseek3000-01665,Hand me the pen on the desk.,motion_query
deepseek3000-01666,Nod once to confirm.,motion_query
deepseek3000-01667,Pick up the cup and hand it to me.,motion_query
deepseek3000-01668,Walk to the kitchen and bring me a cup.,motion_query
deepseek3000-01669,Can you help me with a math problem?,chat
deepseek3000-01670,Show me where the exit is.,motion_query
deepseek3000-01671,Lift your right arm.,motion_query
deepseek3000-01672,Tell me something inspiring.,chat
deepseek3000-01673,Extend your arm forward.,motion_query
deepseek3000-01674,How do I cook pasta?,chat
deepseek3000-01675,Demonstrate how to tie a knot.,motion_query
deepseek3000-01676,Show me a peace sign.,motion_query
deepseek3000-01677,Can you describe your obstacle avoidance system?,chat
deepseek3000-01678,Can you list your available sensors?,chat
deepseek3000-01679,Can you list the steps to bake bread?,chat
deepseek3000-01680,Point at the door.,motion_query
deepseek3000-01681,Demonstrate a backflip.,motion_query
deepseek3000-01682,What steps should I take to learn guitar?,chat
deepseek3000-01683,Demonstrate the correct posture for lifting.,motion_query
deepseek3000-01684,What are your thoughts on remote work?,chat
deepseek3000-01685,Turn left and move forward two meters.,motion_query
deepseek3000-01686,Use your arm to point to the right.,motion_query
deepseek3000-01687,What does 'ephemeral' mean?,chat
deepseek3000-01688,Kneel down to look under the sofa.,motion_query
deepseek3000-01689,Tap your foot twice if you hear me.,motion_query
deepseek3000-01690,Hold your position and do not move.,motion_query
deepseek3000-01691,Crouch down low.,motion_query
deepseek3000-01692,Recommend a good thriller movie.,chat
deepseek3000-01693,Is there a supermarket nearby?,chat
deepseek3000-01694,Should I take an umbrella today?,chat
deepseek3000-01695,How far can you reach with your arm?,chat
deepseek3000-01696,What is the best way to practice gratitude?,chat
deepseek3000-01697,Bring me the remote.,motion_query
deepseek3000-01698,Orient your sensors toward the sound.,motion_query
deepseek3000-01699,Scratch your head as if thinking.,motion_query
deepseek3000-01700,Move the vase to the shelf.,motion_query
deepseek3000-01701,Raise your arm to indicate stop.,motion_query
deepseek3000-01702,Place the book on the shelf.,motion_query
deepseek3000-01703,Give a thumbs up if you like it.,motion_query
deepseek3000-01704,What time does the museum close?,chat
deepseek3000-01705,What's your favorite song?,chat
deepseek3000-01706,Point at the object I'm holding.,motion_query
deepseek3000-01707,Nod if you understand.,motion_query
deepseek3000-01708,Can you learn from your mistakes?,chat
deepseek3000-01709,Can you explain how to use this software?,chat
deepseek3000-01710,Go to the door and wait.,motion_query
deepseek3000-01711,Can you write a poem about nature?,chat
deepseek3000-01712,What time does the store close?,chat
deepseek3000-01713,Stop moving.,motion_query
deepseek3000-01714,Take this box to the storage room.,motion_query
deepseek3000-01715,What is the meaning of life?,chat
deepseek3000-01716,Guide me to the parking lot.,motion_query
deepseek3000-01717,Step forward two meters.,motion_query
deepseek3000-01718,Stop moving right now!,motion_query
deepseek3000-01719,Lower your arm.,motion_query
deepseek3000-01720,Walk to the center of the room and stop.,motion_query
deepseek3000-01721,Lean forward to see the clock.,motion_query
deepseek3000-01722,Reach out and take my hand.,motion_query
deepseek3000-01723,Go to the corner and wait there.,motion_query
deepseek3000-01724,What's the capital of France?,chat
deepseek3000-01725,Do you think I should take the job offer?,chat
deepseek3000-01726,Can you tell me a joke to lighten the mood?,chat
deepseek3000-01727,Explain the rules of chess to me.,chat
deepseek3000-01728,Stretch your arms out wide.,motion_query
deepseek3000-01729,What steps should I take to start a garden?,chat
deepseek3000-01730,Remain in this spot until I return.,motion_query
deepseek3000-01731,What should I do if I feel lonely?,chat
deepseek3000-01732,Show me how to bow using your body.,motion_query
deepseek3000-01733,Can you understand sarcasm?,chat
deepseek3000-01734,Freeze in place for 5 seconds.,motion_query
deepseek3000-01735,What is the population of China?,chat
deepseek3000-01736,Demonstrate how to throw a ball.,motion_query
deepseek3000-01737,Put the groceries away.,motion_query
deepseek3000-01738,Press the start button.,motion_query
deepseek3000-01739,What's the chemical symbol for gold?,chat
deepseek3000-01740,Stop and look at me.,motion_query
deepseek3000-01741,Pick up the toy and hand it to the child.,motion_query
deepseek3000-01742,Tell me about the history of the Eiffel Tower.,chat
deepseek3000-01743,What does the term 'machine learning' mean?,chat
deepseek3000-01744,Raise your arm to get attention.,motion_query
deepseek3000-01745,Do you have any favorite songs?,chat
deepseek3000-01746,Tilt your head to the right.,motion_query
deepseek3000-01747,Kneel down to pick up the toy.,motion_query
deepseek3000-01748,Can you tell me a fun fact?,chat
deepseek3000-01749,Walk to the door and wait for me.,motion_query
deepseek3000-01750,Remain still while I take a photo.,motion_query
deepseek3000-01751,Raise your hand if you need help.,motion_query
deepseek3000-01752,Push the button on the panel.,motion_query
deepseek3000-01753,"Answer with a gesture, not words.",motion_query
deepseek3000-01754,Explain the difference between AI and ML.,chat
deepseek3000-01755,Who invented the telephone?,chat
deepseek3000-01756,What types of sensors do you have?,chat
deepseek3000-01757,"Please explain it verbally, no gestures.",chat
deepseek3000-01758,How do I set up a new printer?,chat
deepseek3000-01759,Describe the plot of Inception.,chat
deepseek3000-01760,I need help planning a dinner menu.,chat
deepseek3000-01761,Raise your hand if you have a question.,motion_query
deepseek3000-01762,Should I take the train or bus to work?,chat
deepseek3000-01763,What is the best way to organize my desk?,chat
deepseek3000-01764,Tell me the latest news headlines.,chat
deepseek3000-01765,Can you explain how to solve this math problem?,chat
deepseek3000-01766,Hold this box for me.,motion_query
deepseek3000-01767,Can you point to the door?,motion_query
deepseek3000-01768,Can you explain how to meditate?,chat
deepseek3000-01769,Act out how to greet someone.,motion_query
deepseek3000-01770,Press the button on the left.,motion_query
deepseek3000-01771,Stop immediately.,motion_query
deepseek3000-01772,Gesture for me to follow you.,motion_query
deepseek3000-01773,Tell me about your capabilities in detail.,chat
deepseek3000-01774,What is 2 plus 2?,chat
deepseek3000-01775,Can you help me draft a response to a job offer?,chat
deepseek3000-01776,Push that button on the panel.,motion_query
deepseek3000-01777,Signal me when it's safe.,motion_query
deepseek3000-01778,How much can you lift?,chat
deepseek3000-01779,What is the atmosphere made of?,chat
deepseek3000-01780,Show me the dance move you learned.,motion_query
deepseek3000-01781,Hold still while I clean your sensors.,motion_query
deepseek3000-01782,Act out how to bow properly.,motion_query
deepseek3000-01783,Can you recommend a movie to watch tonight?,chat
deepseek3000-01784,Can you just talk to me for a while?,chat
deepseek3000-01785,Approach the whiteboard.,motion_query
deepseek3000-01786,Can you solve this riddle?,chat
deepseek3000-01787,I need encouragement for my exam tomorrow.,chat
deepseek3000-01788,Hand me the red cup on the table.,motion_query
deepseek3000-01789,Catch the ball when I throw it.,motion_query
deepseek3000-01790,Tell me a joke to lighten the mood.,chat
deepseek3000-01791,Show me how to clap.,motion_query
deepseek3000-01792,What language is spoken in Brazil?,chat
deepseek3000-01793,Show me how to throw a ball.,motion_query
deepseek3000-01794,Walk towards the window.,motion_query
deepseek3000-01795,What's the population of Japan?,chat
deepseek3000-01796,Can you explain how solar panels work?,chat
deepseek3000-01797,Gesture to indicate direction.,motion_query
deepseek3000-01798,Do you think it will rain tomorrow?,chat
deepseek3000-01799,Act out a cat stretching.,motion_query
deepseek3000-01800,Can you describe the plot of Hamlet?,chat
deepseek3000-01801,Bring me that cup on the table.,motion_query
deepseek3000-01802,Tilt your head to the left.,motion_query
deepseek3000-01803,Pick up the book.,motion_query
deepseek3000-01804,Place the item on the shelf.,motion_query
deepseek3000-01805,Assume a protective stance.,motion_query
deepseek3000-01806,Can you translate this sentence to Spanish?,chat
deepseek3000-01807,Sweep the floor with the brush.,motion_query
deepseek3000-01808,Step aside.,motion_query
deepseek3000-01809,How do I say 'hello' in Spanish?,chat
deepseek3000-01810,Pick up the cup from the table.,motion_query
deepseek3000-01811,Nod if you understand me.,motion_query
deepseek3000-01812,What do you think about the weather today?,chat
deepseek3000-01813,Can you explain how photosynthesis works?,chat
deepseek3000-01814,Demonstrate the dance move again.,motion_query
deepseek3000-01815,Please bring me the remote control from the table.,motion_query
deepseek3000-01816,How do I create a password?,chat
deepseek3000-01817,What is the recipe for chocolate cake?,chat
deepseek3000-01818,Explain the difference between TCP and UDP.,chat
deepseek3000-01819,Can you help me plan a healthy meal for the week?,chat
deepseek3000-01820,Look at the red dot on the wall.,motion_query
deepseek3000-01821,Do you have any hobbies?,chat
deepseek3000-01822,Can you list the planets in order from the Sun?,chat
deepseek3000-01823,Can you list your features?,chat
deepseek3000-01824,Stop moving until I say go.,motion_query
deepseek3000-01825,Can you write a poem for me?,chat
deepseek3000-01826,"Just tell me the answer, no gestures.",chat
deepseek3000-01827,Hold this book steady.,motion_query
deepseek3000-01828,What should I do to improve my memory?,chat
deepseek3000-01829,Close the door behind you.,motion_query
deepseek3000-01830,Bend over and pick up the paper.,motion_query
deepseek3000-01831,What is the difference between weather and climate?,chat
deepseek3000-01832,Can you suggest a good workout routine?,chat
deepseek3000-01833,Kneel down to check the cable.,motion_query
deepseek3000-01834,Kick the ball gently.,motion_query
deepseek3000-01835,Give a thumbs up.,motion_query
deepseek3000-01836,Follow that car slowly.,motion_query
deepseek3000-01837,Pick up the box and place it on the shelf.,motion_query
deepseek3000-01838,How do you define artificial intelligence?,chat
deepseek3000-01839,What movie would you suggest I watch tonight?,chat
deepseek3000-01840,Stand on one foot for balance.,motion_query
deepseek3000-01841,Hold this door open for me.,motion_query
deepseek3000-01842,Raise both hands in the air.,motion_query
deepseek3000-01843,Use a thumbs up for yes.,motion_query
deepseek3000-01844,Act out a bird flying.,motion_query
deepseek3000-01845,Snap your fingers.,motion_query
deepseek3000-01846,Stand between me and the door.,motion_query
deepseek3000-01847,Can you explain the theory of relativity simply?,chat
deepseek3000-01848,Raise your arm to ask a question.,motion_query
deepseek3000-01849,What is the difference between an algorithm and a program?,chat
deepseek3000-01850,Use your hand to gesture 'come here'.,motion_query
deepseek3000-01851,What is your battery percentage?,chat
deepseek3000-01852,Can you remember my name?,chat
deepseek3000-01853,Show me how to do a jumping jack.,motion_query
deepseek3000-01854,Demonstrate the dance move.,motion_query
deepseek3000-01855,What is the tallest building in the world?,chat
deepseek3000-01856,Pick up the ball and throw it to me.,motion_query
deepseek3000-01857,Is it safe to leave you charging overnight?,chat
deepseek3000-01858,What is the population of Japan?,chat
deepseek3000-01859,Point at the red book.,motion_query
deepseek3000-01860,Should I take the train or drive to work?,chat
deepseek3000-01861,Do not move until I say so.,motion_query
deepseek3000-01862,Pick up the fallen book.,motion_query
deepseek3000-01863,What time is my appointment tomorrow?,chat
deepseek3000-01864,Hand me the glass of water.,motion_query
deepseek3000-01865,I need advice on how to handle a difficult coworker.,chat
deepseek3000-01866,Bow slightly as a greeting.,motion_query
deepseek3000-01867,Walk over to the whiteboard.,motion_query
deepseek3000-01868,I'm feeling a bit down today. Can you cheer me up?,chat
deepseek3000-01869,Point to the nearest fire exit.,motion_query
deepseek3000-01870,Place the groceries on the counter.,motion_query
deepseek3000-01871,What movie would you recommend for a rainy day?,chat
deepseek3000-01872,Look at the ceiling for five seconds.,motion_query
deepseek3000-01873,Can you teach me a new language?,chat
deepseek3000-01874,Shake your head to disagree.,motion_query
deepseek3000-01875,Can you give me directions to the museum?,chat
deepseek3000-01876,Gesture to confirm.,motion_query
deepseek3000-01877,Take this to the office.,motion_query
deepseek3000-01878,What is the most efficient route to the airport?,chat
deepseek3000-01879,Open your gripper.,motion_query
deepseek3000-01880,Come here.,motion_query
deepseek3000-01881,What are the signs of a good investment?,chat
deepseek3000-01882,Do you have any suggestions for a good book?,chat
deepseek3000-01883,Lie down on the mat.,motion_query
deepseek3000-01884,My phone is not charging. What might be the issue?,chat
deepseek3000-01885,Turn around and face the whiteboard.,motion_query
deepseek3000-01886,Take a step back.,motion_query
deepseek3000-01887,Lift your arm above your head.,motion_query
deepseek3000-01888,Bring me the red box from the shelf.,motion_query
deepseek3000-01889,Can you help me plan a picnic?,chat
deepseek3000-01890,Can you help me write a cover letter?,chat
deepseek3000-01891,Cross your arms to show defiance.,motion_query
deepseek3000-01892,Bring me the red cup from the shelf.,motion_query
deepseek3000-01893,What is the boiling point of water?,chat
deepseek3000-01894,Press the button on the remote.,motion_query
deepseek3000-01895,Do you think it will rain today?,chat
deepseek3000-01896,Tell me about your sensors.,chat
deepseek3000-01897,Slide the paper across the desk.,motion_query
deepseek3000-01898,Step forward and then back.,motion_query
deepseek3000-01899,Clap your hands to get attention.,motion_query
deepseek3000-01900,Can you help me come up with a recipe?,chat
deepseek3000-01901,I need advice on choosing a gift.,chat
deepseek3000-01902,How do I make a good cup of coffee?,chat
deepseek3000-01903,Tell me a riddle.,chat
deepseek3000-01904,Make a fist and pump it in the air.,motion_query
deepseek3000-01905,What is 15 percent of 200?,chat
deepseek3000-01906,How does photosynthesis work?,chat
deepseek3000-01907,Answer with a gesture.,motion_query
deepseek3000-01908,Can you suggest a workout routine for beginners?,chat
deepseek3000-01909,Can you suggest a good movie to watch?,chat
deepseek3000-01910,Show me how to tie a knot.,motion_query
deepseek3000-01911,What should I do if I feel anxious?,chat
deepseek3000-01912,Reach into the drawer and get a spoon.,motion_query
deepseek3000-01913,Bring me my glasses from the nightstand.,motion_query
deepseek3000-01914,Can you solve this math problem: 3x + 7 = 22?,chat
deepseek3000-01915,I feel lonely today. Can you chat with me?,chat
deepseek3000-01916,Can you differentiate between empathy and sympathy?,chat
deepseek3000-01917,I need tips for better sleep.,chat
deepseek3000-01918,Hold your position until I say otherwise.,motion_query
deepseek3000-01919,Can you speak in a different language?,chat
deepseek3000-01920,What is your purpose?,chat
deepseek3000-01921,Bring me the blue cup from the shelf.,motion_query
deepseek3000-01922,What are the steps to change a tire?,chat
deepseek3000-01923,Gesture for me to come.,motion_query
deepseek3000-01924,What is the best way to organize a closet?,chat
deepseek3000-01925,Nod your head once for yes.,motion_query
deepseek3000-01926,Stay in your current position until I return.,motion_query
deepseek3000-01927,Fetch the blue ball from the corner.,motion_query
deepseek3000-01928,How can I improve my public speaking skills?,chat
deepseek3000-01929,Can you describe your maintenance schedule?,chat
deepseek3000-01930,Make a heart shape with your hands.,motion_query
deepseek3000-01931,Imitate my walking style.,motion_query
deepseek3000-01932,Demonstrate how to tie a tie.,motion_query
deepseek3000-01933,How do I say 'thank you' in Japanese?,chat
deepseek3000-01934,Describe how to tie a tie without showing me.,chat
deepseek3000-01935,Pick up that pencil from the floor.,motion_query
deepseek3000-01936,Act out a robot failing.,motion_query
deepseek3000-01937,Bend over and pick up the pen.,motion_query
deepseek3000-01938,My computer won't turn on. What should I check first?,chat
deepseek3000-01939,Can you describe your vision system?,chat
deepseek3000-01940,Show me how to bow respectfully.,motion_query
deepseek3000-01941,Do you know any good jokes?,chat
deepseek3000-01942,Turn your head and look at the window.,motion_query
deepseek3000-01943,What movie do you recommend for tonight?,chat
deepseek3000-01944,"Lower your arm, it's too high.",motion_query
deepseek3000-01945,Tell me something interesting about space.,chat
deepseek3000-01946,Reach out your hand for a handshake.,motion_query
deepseek3000-01947,Can you write a poem for my friend?,chat
deepseek3000-01948,Close the window gently.,motion_query
deepseek3000-01949,Can you recommend a movie for a date night?,chat
deepseek3000-01950,Gesture towards the left side.,motion_query
deepseek3000-01951,Should I invest in stocks?,chat
deepseek3000-01952,Show me how you would pick up a fragile object.,motion_query
deepseek3000-01953,Hand me the hammer.,motion_query
deepseek3000-01954,How long does it take to cook a turkey?,chat
deepseek3000-01955,Switch the light off.,motion_query
deepseek3000-01956,Take three steps backward.,motion_query
deepseek3000-01957,Can you give me directions to the nearest hospital?,chat
deepseek3000-01958,Sign the word 'thank you' in sign language.,motion_query
deepseek3000-01959,Can you give me advice on time management?,chat
deepseek3000-01960,Guide me to the exit with hand gestures.,motion_query
deepseek3000-01961,"My phone won't charge, what can I do?",chat
deepseek3000-01962,Show a sad expression.,motion_query
deepseek3000-01963,I'm feeling stressed today.,chat
deepseek3000-01964,What steps should I take to improve my public speaking?,chat
deepseek3000-01965,Turn your head left.,motion_query
deepseek3000-01966,How does the camera on your head work?,chat
deepseek3000-01967,What are your thoughts on climate change?,chat
deepseek3000-01968,Show me how to do a yoga stretch.,motion_query
deepseek3000-01969,Point at the ceiling.,motion_query
deepseek3000-01970,Point to the nearest fire extinguisher.,motion_query
deepseek3000-01971,What is your battery life?,chat
deepseek3000-01972,Point at the clock on the wall.,motion_query
deepseek3000-01973,Why does the sky appear blue?,chat
deepseek3000-01974,Why is my internet connection so slow?,chat
deepseek3000-01975,Wave your hand if you understand.,motion_query
deepseek3000-01976,What is your opinion on climate change?,chat
deepseek3000-01977,Can you explain the concept of gravity?,chat
deepseek3000-01978,Explain how vaccines work.,chat
deepseek3000-01979,How long does it take to learn guitar?,chat
deepseek3000-01980,Can you plan a weekend itinerary for me?,chat
deepseek3000-01981,Perform a simple bow.,motion_query
deepseek3000-01982,Stop moving completely.,motion_query
deepseek3000-01983,Climb the stairs slowly.,motion_query
deepseek3000-01984,Lower your head and look at the floor.,motion_query
deepseek3000-01985,Give me a list of healthy breakfast ideas.,chat
deepseek3000-01986,What movie do you recommend for a family night?,chat
deepseek3000-01987,Demonstrate how to swing a golf club.,motion_query
deepseek3000-01988,Guide my hand to the right tool.,motion_query
deepseek3000-01989,"I'm feeling stressed, any advice to relax?",chat
deepseek3000-01990,"My phone won't charge, any ideas?",chat
deepseek3000-01991,Raise your left arm and then your right.,motion_query
deepseek3000-01992,Push the button on top of the console.,motion_query
deepseek3000-01993,Stand up and step back.,motion_query
deepseek3000-01994,Let's discuss philosophy.,chat
deepseek3000-01995,Can you multiply 123 by 456?,chat
deepseek3000-01996,Shake your head in disagreement.,motion_query
deepseek3000-01997,Can you explain quantum entanglement?,chat
deepseek3000-01998,What is 2 + 2?,chat
deepseek3000-01999,What are your thoughts on the new policy?,chat
deepseek3000-02000,Go to the corner and wait.,motion_query
deepseek3000-02001,Lower your arm to your side.,motion_query
deepseek3000-02002,Spin around to show your full range of motion.,motion_query
deepseek3000-02003,How does solar power work?,chat
deepseek3000-02004,Do a spin.,motion_query
deepseek3000-02005,Can you help me choose a gift?,chat
deepseek3000-02006,What are your capabilities in terms of movement?,chat
deepseek3000-02007,Remind me of the meeting time tomorrow.,chat
deepseek3000-02008,Raise your arm to the side.,motion_query
deepseek3000-02009,Show me how to perform the dance step.,motion_query
deepseek3000-02010,What are your capabilities for object detection?,chat
deepseek3000-02011,How do I calm down before a big presentation?,chat
deepseek3000-02012,Are you connected to the internet?,chat
deepseek3000-02013,I'm worried about the exam.,chat
deepseek3000-02014,What's the square root of 169?,chat
deepseek3000-02015,Tell me a joke about robots.,chat
deepseek3000-02016,Pick up the pen from the table.,motion_query
deepseek3000-02017,How do I learn to play the guitar?,chat
deepseek3000-02018,How do I set up a meeting in Outlook?,chat
deepseek3000-02019,Recommend a good recipe for dinner.,chat
deepseek3000-02020,Gently shake my hand.,motion_query
deepseek3000-02021,What are your favorite genres of music?,chat
deepseek3000-02022,Can you hand me that cup?,motion_query
deepseek3000-02023,Turn left at the next corridor.,motion_query
deepseek3000-02024,I need advice on cooking.,chat
deepseek3000-02025,How does machine learning work?,chat
deepseek3000-02026,What is the tallest mountain in the world?,chat
deepseek3000-02027,Stop your arm mid-motion.,motion_query
deepseek3000-02028,Can you describe your capabilities?,chat
deepseek3000-02029,Take this to the table.,motion_query
deepseek3000-02030,How do I reset the network router?,chat
